ISO,Year,Description,Source,URL,DownloadDate,Indicator,From,Imputed,Value,Country
KEN,2014-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,53.2,Kenya
KEN,2015-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,54.0,Kenya
KEN,2016-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,54.5,Kenya
KEN,2017-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,55.0,Kenya
KEN,2018-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,55.0,Kenya
KEN,2019-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,55.0,Kenya
KEN,2020-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,55.0,Kenya
KGZ,2000-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,48.0,Kyrgyz Republic
KGZ,2001-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,49.0,Kyrgyz Republic
KGZ,2002-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,50.0,Kyrgyz Republic
KGZ,2003-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,51.0,Kyrgyz Republic
KGZ,2004-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,52.0,Kyrgyz Republic
KGZ,2005-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,53.0,Kyrgyz Republic
KGZ,2006-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,54.6,Kyrgyz Republic
KGZ,2007-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,56.2,Kyrgyz Republic
KGZ,2008-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,57.8,Kyrgyz Republic
KGZ,2009-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,59.4,Kyrgyz Republic
KGZ,2010-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,61.0,Kyrgyz Republic
KGZ,2011-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,62.4,Kyrgyz Republic
KGZ,2012-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,63.8,Kyrgyz Republic
KGZ,2013-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,65.2,Kyrgyz Republic
KGZ,2014-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,66.6,Kyrgyz Republic
KGZ,2015-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,68.0,Kyrgyz Republic
KGZ,2016-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,69.0,Kyrgyz Republic
KGZ,2017-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,70.0,Kyrgyz Republic
KGZ,2018-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,70.0,Kyrgyz Republic
KGZ,2019-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,70.0,Kyrgyz Republic
KGZ,2020-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,70.0,Kyrgyz Republic
KHM,2000-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,24.0,Cambodia
KHM,2001-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,27.2,Cambodia
KHM,2002-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,30.4,Cambodia
KHM,2003-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,33.6,Cambodia
KHM,2004-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,36.8,Cambodia
KHM,2005-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,40.0,Cambodia
KHM,2006-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,42.0,Cambodia
KHM,2007-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,44.0,Cambodia
KHM,2008-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,46.0,Cambodia
KHM,2009-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,48.0,Cambodia
KHM,2010-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,50.0,Cambodia
KHM,2011-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,51.0,Cambodia
KHM,2012-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,52.0,Cambodia
KHM,2013-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,53.0,Cambodia
KHM,2014-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,54.0,Cambodia
KHM,2015-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,55.0,Cambodia
KHM,2016-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,57.5,Cambodia
KHM,2017-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,60.0,Cambodia
KHM,2018-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,60.0,Cambodia
KHM,2019-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,60.0,Cambodia
KHM,2020-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,60.0,Cambodia
KIR,2000-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,28.0,Kiribati
KIR,2001-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,28.0,Kiribati
KIR,2002-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,28.0,Kiribati
KIR,2003-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,28.0,Kiribati
KIR,2004-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,28.0,Kiribati
KIR,2005-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,28.0,Kiribati
KIR,2006-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,29.6,Kiribati
KIR,2007-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,31.2,Kiribati
KIR,2008-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,32.8,Kiribati
KIR,2009-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,34.4,Kiribati
KIR,2010-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,36.0,Kiribati
KIR,2011-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,36.6,Kiribati
KIR,2012-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,37.2,Kiribati
KIR,2013-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,37.8,Kiribati
KIR,2014-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,38.4,Kiribati
KIR,2015-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,39.0,Kiribati
KIR,2016-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,40.0,Kiribati
KIR,2017-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,41.0,Kiribati
KIR,2018-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,41.0,Kiribati
KIR,2019-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,41.0,Kiribati
KIR,2020-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,41.0,Kiribati
KOR,2000-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,2020-11-23,SP2,SDG API,False,73.0,South Korea
KOR,2001-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,74.0,South Korea
KOR,2002-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,75.0,South Korea
KOR,2003-01-01,Universal health coverage (UHC) service coverage index Reporting Type G,"Tracking universal health coverage: 2019 Global Monitoring Report. Geneva, WHO 2019. http://www.who.int/healthinfo/universal_health_coverage/report/2019/en/",https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_ACS_UNHC&pageSize=1000000000,,SP2,SDG API,True,76.0,South Korea
